t_video_s,LinPower_true,video,LinPower_fit_mse,LinPower_fit_anchor
3.5,0.00586,42.01339247836525,-53841.62208883406,1256.8364695722703
3.6,0.00575,42.105949694277825,-52265.777829416795,2714.169311385718
3.7,0.00575,42.10833642782212,-52225.14220400981,2751.7489332926925
3.8,0.00575,42.02654537848309,-53617.68577073037,1463.9316497572
3.9,0.00575,42.07640255836732,-52768.83622467762,2248.943438725779
4.0,0.00578,41.93661219929311,-55148.85417030216,47.91481832996942
4.1,0.00578,41.971768358734124,-54550.29865529388,601.4559468121734
4.2,0.00578,42.09611848540502,-52433.16028482653,2559.3748588537565
4.3,0.00573,42.16196819692706,-51312.02792509459,3596.1924238468055
4.4,0.00573,41.91094196824295,-55585.9058451982,-356.2683714677114
4.5,0.00573,42.00389026291745,-54003.403226236696,1107.2220877488144
4.6,0.00578,41.83333407677436,-56907.22854327678,-1578.2209540506592
4.7,0.00578,41.74847735392773,-58351.96711122524,-2914.3079120881157
4.8,0.00578,41.656963251940745,-59910.05170625157,-4355.216705635539
4.9,0.00565,41.65859600768404,-59882.253022597055,-4329.508622868569
5.0,0.00565,41.5574653350311,-61604.06572385284,-5921.832345213625
5.1,0.00565,41.65194957043,-59995.41275724431,-4434.1581760759
5.2,0.00565,41.85212197279257,-56587.35290964949,-1282.4015776147135
5.3,0.00565,41.7677770378945,-58023.377968955436,-2610.4303267040523
5.4,0.00565,41.635602735105245,-60273.727811907185,-4691.542538209003
5.5,0.00565,41.791249631791224,-57623.742435614346,-2240.849396346719
5.6,0.00565,41.71301877590616,-58955.671490959125,-3472.6106847606134
5.7,0.00565,41.71852304740567,-58861.95783979469,-3385.9447717099683
5.8,0.00565,41.61496244497094,-60625.14160930982,-5016.528249811265
5.9,0.00562,41.76097340979004,-58139.21397575305,-2717.5548829296604
6.0,0.00562,41.82268454126217,-57088.543519498664,-1745.9001317241928
6.1,0.00562,41.966614185588526,-54638.0516638892,520.3024060167372
6.2,0.00562,41.70220759495455,-59139.73858148395,-3642.8350038935896
6.3,0.00562,41.86876421516834,-56304.00836591923,-1020.3659692993388
6.4,0.00562,41.847131725928485,-56672.314971184125,-1360.9740646118298
6.5,0.00562,41.78637278959042,-57706.77371211117,-2317.6363030562643
6.6,0.00562,41.72387977682208,-58770.75618450635,-3301.601939805667
6.7,0.00562,41.821699096896836,-57105.32132370095,-1761.416160628316
6.8,0.00554,41.70126078064771,-59155.85868487577,-3657.7427943976363
6.9,0.00554,41.846348258406934,-56685.653993799584,-1373.3099256076384
7.0,0.00554,41.799043173907236,-57491.0525261031,-2118.1384356968338
7.1,0.00554,41.99579575092166,-54141.21733544022,979.7722930071177
7.2,0.00554,41.95423689273493,-54848.78278515453,325.4193254223792
7.3,0.00554,42.12085251603321,-52012.04800532048,2948.8173759982456
7.4,0.00554,41.78220790814352,-57777.68341325701,-2383.21323787421
7.5,0.00562,41.871940613822034,-56249.92820010299,-970.3529040716821
7.6,0.00562,41.82562096752963,-57038.549033048796,-1699.6654822163982
7.7,0.00562,41.94334235984379,-55034.268994374084,153.8826124612242
7.8,0.00562,41.79486262337163,-57562.229003245244,-2183.962083613733
7.9,0.00562,41.93688426418963,-55144.222095956095,52.198537377640605
8.0,0.00562,41.95285919658253,-54872.2389203849,303.7272095873486
8.1,0.00562,42.01596220307535,-53797.87092483498,1297.2973258926068
8.2,0.00562,41.806869237732315,-57357.80891423568,-1994.9154138938757
8.3,0.00562,41.91717368252068,-55479.80702757416,-258.14871879445855
8.4,0.00562,41.94062630578229,-55080.511506736744,111.11776971025392
8.5,0.00562,42.067799065586186,-52915.316048821085,2113.4796344115166
8.6,0.00562,41.93800372466,-55125.162584080244,69.82467805722263
8.7,0.00562,42.066970098546285,-52929.42972908041,2100.427373924642
8.8,0.00562,42.08533273908617,-52616.79433488427,2389.5510133658536
8.9,0.00562,42.24163273930251,-49955.68946413626,4850.52740774944
9.0,0.00562,41.963801694575494,-54685.93607542699,476.01914317021146
9.1,0.00562,41.95765364512209,-54790.61044729769,379.21681076218374
9.2,0.00562,41.94440295019607,-55016.21178293193,170.5818307431182
9.3,0.00565,42.035910599552416,-53458.2370479618,1611.3890262631467
9.4,0.00565,41.99074917627534,-54227.13841255696,900.3129132252652
9.5,0.00565,42.07287981370518,-52828.813147043926,2193.4770827118773
9.6,0.00565,42.15996648401408,-51346.10833440488,3564.675032801577
9.7,0.00565,42.11157893945125,-52169.9364236017,2802.8029612309765
9.8,0.00565,41.86632006493015,-56345.62154630746,-1058.8496291341726
9.9,0.00565,41.953204314423786,-54866.36307414633,309.16116262285504
10.0,0.00565,41.94880514482612,-54941.26167700882,239.89531156863086
10.1,0.00565,41.922008731190736,-55397.487311973586,-182.01986002142075
10.2,0.00565,41.95781785542064,-54787.81466467015,381.80233646847773
10.3,0.0056,42.06762602060928,-52918.26224735123,2110.7550048354315
10.4,0.0056,42.048555608562545,-53242.94789235771,1810.4873540790286
10.5,0.0056,42.139563754725934,-51693.477510413155,3243.429766713176
10.6,0.0056,42.07123058256407,-52856.89233460964,2167.5095913392724
10.7,0.0056,41.95433567595884,-54847.100939230644,326.97468807012774
10.8,0.00565,42.0215543704413,-53702.66079178965,1385.3471778568346
10.9,0.00565,42.12384783061968,-51961.05090855493,2995.9792344809975
11.0,0.00565,41.97695613166194,-54461.97358947527,683.1385232491884
11.1,0.00565,42.001020607942195,-54052.26088984159,1062.0387662878493
11.2,0.00573,41.98331966444799,-54353.6304796309,783.3336860750569
11.3,0.00573,42.03373186752579,-53495.33131795598,1577.084432022646
11.4,0.00573,41.986053373495444,-54307.08738013427,826.3765102950856
11.5,0.00573,42.049190736208836,-53232.13444852689,1820.4875725229504
11.6,0.00565,42.04096031319407,-53372.262527494226,1690.8978301871102
11.7,0.00565,41.95661434272452,-54808.305218049674,362.85277580691036
11.8,0.00565,41.75701484630626,-58206.61098505091,-2779.883298001718
11.9,0.00565,41.89318113200435,-55888.295146271004,-635.9164755444508
12.0,0.00565,41.84412863839304,-56723.44440724817,-1408.2583098119358
12.1,0.00565,41.81437488004145,-57230.02067828388,-1876.7374962873291
12.2,0.00565,41.87957988298839,-56119.864883664064,-850.0710034784861
12.3,0.00565,41.87228572999701,-56244.0523822339,-964.9189772722311
12.4,0.00565,41.78810008599776,-57677.365414757165,-2290.4396576392464
12.5,0.0057,41.73677241371364,-58551.251009961125,-3098.6046588871395
12.6,0.0057,41.63190246613392,-60336.72719622601,-4749.804051828221
12.7,0.0057,41.694486647410045,-59271.1925231925,-3764.402947738883
12.8,0.0057,41.79391597877854,-57578.34621715464,-2198.867201938876
12.9,0.00578,41.73372773326043,-58603.088591360254,-3146.543793329969
13.0,0.00578,41.840085035971406,-56792.28925743804,-1471.9256808556383
13.1,0.00578,41.76628799378433,-58048.72987253079,-2633.875639565522
13.2,0.00578,41.74795634231886,-58360.83765843045,-2922.511349508888
13.3,0.00578,41.87136265279791,-56259.768346579396,-979.4530220197048
13.4,0.00578,41.832743550614154,-56917.28261902253,-1587.5189127104823
13.5,0.00578,41.933438776881665,-55202.88366374001,-2.051385337137617
13.6,0.00578,41.777694284789106,-57854.53066262696,-2454.2811874133768
13.7,0.00578,41.731632120327156,-58638.76770701108,-3179.539659954491
13.8,0.00573,41.6528735760551,-59979.680985867744,-4419.609513065545
13.9,0.00573,41.67412851950915,-59617.80233279825,-4084.945955599309
14.0,0.00573,41.568145812803095,-61422.22393638233,-5753.665975148091
14.1,0.00573,41.651210638002844,-60007.99354213453,-4445.792822638527
14.2,0.00573,41.67064335922589,-59677.139357700944,-4139.820537658641
14.3,0.00573,41.8098144954783,-57307.66406636243,-1948.5417108982801
14.4,0.00573,41.72820145253001,-58697.1769633916,-3233.5562463528477
14.5,0.00573,41.85189838074799,-56591.1597034951,-1285.9220814082073
14.6,0.00573,41.92508520204715,-55345.10847915604,-133.58017899037804
14.7,0.00567,41.814851369964984,-57221.908140506246,-1869.235062171123
14.8,0.00567,41.770878797176444,-57970.5685849397,-2561.5924740913324
14.9,0.00567,42.0150504442466,-53813.3941868745,1282.9414912681095
15.0,0.00562,42.08264904380849,-52662.48591879441,2347.2956664755475
15.1,0.00562,42.01278109596481,-53852.03125506209,1247.2101250211708
15.2,0.00562,41.919835405855096,-55434.48952968558,-216.23932477470953
15.3,0.00562,41.94917673176001,-54934.935177979176,245.74602603772655
15.4,0.00562,41.99449324393497,-54163.393328285194,959.2640464087017
15.5,0.00562,42.05765599087434,-53088.00821441738,1953.774788616458
15.6,0.00562,41.98194767843682,-54376.98939614964,761.7314776153071
15.7,0.00557,42.137471951256536,-51729.091767568374,3210.4938808989245
15.8,0.00557,42.118746601571424,-52047.902510911576,2915.659309639479
15.9,0.00557,42.054760098126366,-53137.31259244762,1908.1783479026053
16.0,0.00557,41.990577385594776,-54230.06325591041,897.6080328091048
16.1,0.00547,42.198095998293226,-50696.929601026466,4165.032258907799
16.2,0.00547,42.181684603474615,-50976.3438212896,3906.631393958349
16.3,0.00547,42.038488482343965,-53414.34698754398,1651.9783332926454
16.4,0.00549,41.89417563414239,-55871.363127845805,-620.2578301030444
16.5,0.00549,42.075495057520065,-52784.286991929635,2234.6546469158493
16.6,0.00549,42.066523124917744,-52937.039733548416,2093.389680084423
16.7,0.00549,42.0550104682225,-53133.049885593005,1912.1204777528765
16.8,0.00549,42.024902125422486,-53645.66317775147,1438.0582845200552
16.9,0.00549,42.101922541402246,-52334.34261583793,2650.7609419061337
17.0,0.00549,42.06733821625838,-52923.16229571309,2106.223464766401
17.1,0.00549,41.95205630986749,-54885.90856686665,291.08558930363506
17.2,0.00549,41.91776095726322,-55469.8083092398,-248.901954390225
17.3,0.00549,41.9823878403525,-54369.495365336305,768.6619196032407
17.4,0.00541,42.136186252200936,-51750.98159491597,3190.2502787125995
17.5,0.00541,42.2292339713009,-50166.78621317458,4655.306196430349
17.6,0.00541,42.15000933965832,-51515.63491986354,3407.897699589259
17.7,0.00541,42.16935142416324,-51186.323882018216,3712.442890369217
17.8,0.00547,42.087247806905424,-52584.18911227025,2419.7041591771413
17.9,0.00547,42.043334102529855,-53331.847285300726,1728.2736428071512
18.0,0.00547,41.965021007706554,-54665.17650979967,495.21748500480317
18.1,0.00547,41.935472652040986,-55168.25567215029,29.972407044726424
18.2,0.00547,42.12306686664655,-51974.34730669891,2983.682792382082
18.3,0.00549,42.174981591923626,-51090.46676858538,3801.0910665403353
18.4,0.00549,42.11732833302834,-52072.04941636778,2893.328372975462
18.5,0.00549,42.27333276658739,-49415.97675208328,5349.651008142391
18.6,0.00549,42.32831621292738,-48479.849326214055,6215.376941202441
18.7,0.00549,42.320921539698624,-48605.74824444449,6098.946255118237
18.8,0.00549,42.164849123517044,-51262.97835522727,3641.5532192535466
18.9,0.00549,42.19517002274064,-50746.74615754525,4118.962158104987
19.0,0.00549,42.15590663502808,-51415.229792473954,3500.751856183051
19.1,0.00544,42.05272680057413,-53171.93074991694,1876.1636500658933
19.2,0.00544,42.0020656890277,-54034.467733327765,1078.4937879006611
19.3,0.00544,42.07878619282975,-52728.25336306996,2286.474264936638
19.4,0.00544,41.94729513420955,-54966.97054841684,216.11987665179186
19.5,0.00544,42.007740649149724,-53937.84800203459,1167.847229231731
19.6,0.00544,42.12670637190473,-51912.38246244902,3040.987568550976
19.7,0.00549,42.110588867425626,-52186.7930166031,2787.2140688418876
19.8,0.00549,42.039989737049964,-53388.78719096794,1675.615904555074
19.9,0.00549,42.081493116922104,-52682.16629411967,2329.0953544020886
20.0,0.00549,42.181814295509334,-50974.135733606876,3908.673422336695
20.1,0.00541,42.126043656697064,-51923.66560169798,3030.552978147869
20.2,0.00541,42.04086557904896,-53373.875435329275,1689.4062211370328
20.3,0.00541,41.99503969343646,-54154.089685111656,967.86800880183
20.4,0.00541,42.04613929010072,-53284.08721941558,1772.4419114198536
20.5,0.00531,42.12072720296022,-52014.18153845193,2946.844295293791
20.6,0.00531,42.26293593815822,-49592.98923279275,5185.950756669394
20.7,0.00531,42.17485315948113,-51092.65341092576,3799.0688707066
20.8,0.00531,42.19201761332136,-50800.41789170157,4069.326808421407
20.9,0.00541,42.19834768473319,-50692.64448259794,4168.99511486874
21.0,0.00541,42.26082503263926,-49628.92871424137,5152.7141050652135
21.1,0.00541,42.22690688931958,-50206.406233561924,4618.6658009352395
21.2,0.00544,42.00525766265445,-53980.12239389273,1128.7520843564998
21.3,0.00544,42.05582142051358,-53119.24291765469,1924.8890922286082
21.4,0.00544,41.98082954108954,-54396.02638103056,744.1261697873706
21.5,0.00541,42.07501311749503,-52792.492321080295,2227.0663998046657
21.6,0.00541,42.09687937329408,-52420.20569452038,2571.355198784382
21.7,0.00541,42.03850003860053,-53414.15023507702,1652.1602889841888
21.8,0.00539,41.99197574229266,-54206.2553620229,919.6254532804014
21.9,0.00539,42.0351682267293,-53470.87640773656,1599.7002099420642
22.0,0.00539,42.0168949842693,-53781.989743932034,1311.9841620811494
22.1,0.00539,42.053070136722724,-53166.08523810585,1881.569549975451
22.2,0.00539,41.95112824487648,-54901.70945147658,276.473010722897
22.3,0.00539,41.837546770020126,-56835.50481647102,-1511.8912123983027
22.4,0.00544,41.81733993712072,-57179.538734427304,-1830.0520486226305
22.5,0.00544,41.78510402684346,-57728.3751882537,-2337.613239499158
22.6,0.00544,41.817699377692655,-57173.41903477663,-1824.3925811786903
22.7,0.00544,41.89335668985317,-55885.30616453104,-633.1522802712861
22.8,0.00544,41.88343206199863,-56054.2791363002,-789.4176343292929
22.9,0.00544,41.886900509695586,-55995.226653590566,-734.8061954581644
23.0,0.00549,41.891277131687445,-55920.71193776303,-665.8953612023033
23.1,0.00549,41.94826924307517,-54950.385738158715,231.45742572750896
23.2,0.00549,41.90401446342907,-55703.85093014268,-465.3433925510617
23.3,0.00549,41.96327143623986,-54694.96405391558,467.6701140907826
23.4,0.00547,42.01556403095972,-53804.650053144665,1291.0280221428256
23.5,0.00547,42.021431043844004,-53704.76050393493,1383.4053746301215
23.6,0.00547,41.94184168591296,-55059.81890289113,130.25418562616687
23.7,0.00552,41.80687290815426,-57357.746423015604,-1994.857622327865
23.8,0.00552,41.99314159918282,-54186.405922197504,937.9821153528756
23.9,0.00552,42.04735845519795,-53263.330174156465,1791.6379224306438
24.0,0.00547,42.06129124447657,-53026.11575725861,2011.0126215678174
24.1,0.00547,41.99678374081038,-54124.39619211666,995.3284017125843
24.2,0.00547,41.96683964469691,-54634.21308211924,523.8523071227828
24.3,0.00547,41.885200028266254,-56024.17840923963,-761.5806334037334
24.4,0.00547,41.83353849818107,-56903.74814148329,-1575.0022959846538
24.5,0.00547,41.82545386182828,-57041.39411171281,-1702.2965966491029
24.6,0.00547,41.80302774125315,-57423.21278485318,-2055.4005843432387
24.7,0.00547,41.82772260677463,-57002.7673156868,-1666.5747300456278
24.8,0.00547,41.96608951640969,-54646.984483501525,512.0413793872576
24.9,0.00547,41.919171809704544,-55445.78766753583,-226.6877858089283
25.0,0.00536,42.04209800869936,-53352.89255278942,1708.811085328809
25.1,0.00536,42.14868830013725,-51538.126440651016,3387.0976543372963
25.2,0.00536,42.06521425308278,-52959.32409190026,2072.78121761058
25.3,0.00544,41.73591867104245,-58565.78651077708,-3112.0470169022446
25.4,0.00544,41.772396659673916,-57944.72603036801,-2537.6934096573386
25.5,0.00544,41.775269592692645,-57895.81255603093,-2492.458474712097
25.6,0.00541,41.775604796678884,-57890.105499349884,-2487.1806174101075
25.7,0.00541,41.72101396075322,-58819.54848833848,-3346.7248168776277
25.8,0.00541,41.797915491756285,-57510.252017212566,-2135.8940284672426
25.9,0.00536,41.920452609310196,-55423.98125637567,-206.52132649288978
26.0,0.00536,41.87438735354167,-56208.27093217999,-931.8284723066026
26.1,0.00536,41.716235186093044,-58900.910103865084,-3421.967629523133
26.2,0.00536,41.717387299826584,-58881.29464984243,-3403.8273563436233
26.3,0.00534,41.74310130427934,-58443.49770549848,-2998.9549451105995
26.4,0.00534,41.757571156224536,-58197.13946213911,-2771.1240812714677
26.5,0.00534,41.8159104927519,-57203.87591527868,-1852.5589510147693
26.6,0.00539,41.85692477985005,-56505.58212758787,-1206.780369816348
26.7,0.00539,41.985003401929546,-54324.96380012331,809.8444870392559
26.8,0.00539,42.11862397543559,-52049.99029726407,2913.728535325965
26.9,0.00539,42.00438679127445,-53994.949521646486,1115.0400312166894
27.0,0.00531,42.009055082904254,-53915.46894853737,1188.5432652995223
27.1,0.00531,42.09564296941596,-52441.25624076289,2551.8877595409285
27.2,0.00531,42.089433437600775,-52546.97738814354,2454.1173744085245
27.3,0.00526,42.089212556681844,-52550.738023386104,2450.6395578588126
27.4,0.00526,42.02777001654338,-53596.83554486581,1483.2138337229844
27.5,0.00526,41.98282763013772,-54362.00767027598,775.5865023186198
27.6,0.00526,41.98609199176324,-54306.42988006782,826.9845630481141
27.7,0.00526,41.96593573190672,-54649.602760464535,509.62001002638135
27.8,0.00526,41.896814512143216,-55826.43458599306,-578.7081406679936
27.9,0.00526,41.975404416432376,-54488.392507899436,658.706440424663
28.0,0.00534,41.936064438159725,-55158.18014482572,39.2902040167246
28.1,0.00534,41.84982413987997,-56626.47494642122,-1318.5814403678523
28.2,0.00534,42.040833892502405,-53374.41491852363,1688.907309793518
28.3,0.00528,42.21235296369213,-50454.195883735316,4389.511179276975
28.4,0.00528,42.226233197473185,-50217.876256923075,4608.05838104547
28.5,0.00528,42.03318229031557,-53504.688212319044,1568.4312231976073
28.6,0.00528,42.01874795465355,-53750.441768832505,1341.1595707107335
28.7,0.00528,42.07098845384102,-52861.01472695358,2163.6972236424917
28.8,0.00528,42.10888490638627,-52215.80401478044,2760.3848437042907
28.9,0.00528,42.03332122046897,-53502.32283991086,1570.618707698537
29.0,0.00528,42.05912185543957,-53063.050957034226,1976.8551346651511
29.1,0.00528,41.942917060076084,-55041.509987859754,147.18617812078446
29.2,0.00528,42.070342971800635,-52872.00446079415,2153.5339730847627
29.3,0.00536,42.09977395365478,-52370.92366070091,2616.9309756844305
29.4,0.00536,41.945368975592714,-54999.76459876867,185.7921038987115
29.5,0.00536,41.87570810350142,-56185.78434135427,-911.0329862585058
29.6,0.00536,41.82435682843378,-57060.07178865094,-1719.5696182996035
29.7,0.00536,42.0320213765146,-53524.45349297172,1550.1523911043769
29.8,0.00536,41.962684255885456,-54704.961165233166,458.42483584745787
29.9,0.00536,41.90848526388365,-55627.73276731896,-394.94969858124387
30.0,0.00536,41.78929062213537,-57657.095795370056,-2271.6944156222744
30.1,0.00536,41.86915025572782,-56297.43578491022,-1014.2876794539625
30.2,0.00536,41.87765434789075,-56152.64831821318,-880.3889587906888
30.3,0.00536,41.93992841574738,-55092.39351933147,100.12934425019193
30.4,0.00536,42.100813340590356,-52353.2274506368,2633.2963417083956
30.5,0.00544,42.14134806154329,-51663.098575313925,3271.5240530328592
30.6,0.00544,42.159045076692244,-51361.795868049725,3550.167280622991
30.7,0.00544,42.02725221964914,-53605.6513595517,1475.0610126607353
30.8,0.00544,42.13559803522644,-51760.99635533651,3180.9886786676943
30.9,0.00544,42.05528800510184,-53128.32464733056,1916.4903543215478
31.0,0.00544,42.055766539047596,-53120.177308801445,1924.0249719977146
31.1,0.00554,41.97599362152682,-54478.36092412134,667.9835986259859
31.2,0.00554,42.02115882640778,-53709.39517536445,1379.119253812707
31.3,0.00554,41.922571384799056,-55387.907783787,-173.16076055646408
31.4,0.00554,41.89345655062636,-55883.60597265931,-631.5799513832899
31.5,0.00554,41.86855195203551,-56307.62227798498,-1023.7080969932722
31.6,0.00554,41.939158975628345,-55105.493716680794,88.01434765895829
31.7,0.00554,41.94006831956916,-55090.011569612776,102.33215936471242
31.8,0.00554,41.9421296984685,-55054.91530971567,134.7890039209742
31.9,0.00554,41.941662125463445,-55062.876031401334,127.42696856264956
32.0,0.00554,41.86803296940273,-56316.45828060829,-1031.8795877585653
32.1,0.00549,41.94549536423916,-54997.61275332922,187.78211973351426
32.2,0.00549,42.205554579595606,-50569.94260803121,4282.469191059703
32.3,0.00549,42.135958789182794,-51754.85429449787,3186.668825625791
32.4,0.00549,42.10804035178877,-52230.183082918054,2747.0871538429055
32.5,0.00549,41.95061223191695,-54910.49489356275,268.3482780880295
32.6,0.00549,41.967490474355905,-54623.13230174058,534.0997570608743
32.7,0.00557,41.930941489504335,-55245.40153702395,-41.37170060956851
32.8,0.00557,41.99433037730017,-54166.166234200355,956.6996769710677
32.9,0.00557,42.03652999118304,-53447.69151960057,1621.1414778289618
33.0,0.00557,42.13602111179106,-51753.793213268276,3187.6501082077157
33.1,0.00557,41.93139102583843,-55237.747900897404,-34.293656431138515
33.2,0.00557,41.92403339075952,-55363.01622155367,-150.14116905187257
33.3,0.00557,41.92899727136342,-55278.50306202343,-71.98382436973043
33.4,0.00557,41.80091928514644,-57459.11056353245,-2088.598669436178
33.5,0.00557,41.73632105171383,-58558.93572918372,-3105.7114485563943
33.6,0.0056,41.83550606997501,-56870.2490059929,-1544.022464043228
33.7,0.0056,41.853128937865336,-56570.20870199683,-1266.5467006433755
33.8,0.0056,41.86918157438754,-56296.90256521851,-1013.7945605660789
33.9,0.00565,41.80915754790552,-57318.84900803433,-1958.885488676373
34.0,0.00565,41.908082413515444,-55634.59154579323,-401.2926624023821
34.1,0.00565,42.00589134530561,-53969.33355200419,1138.729551048018
34.2,0.0056,42.062800986173464,-53000.41146437568,2034.7838222878054
34.3,0.0056,42.108804770043804,-52217.16838593187,2759.1230801286874
34.4,0.0056,42.05198318023836,-53184.59134937159,1864.4551913954783
34.5,0.0056,41.934524308897,-55184.401804946945,15.040544678107835
34.6,0.0056,41.98134407169086,-54387.266177016194,752.2275623803725
34.7,0.0056,41.903745098904416,-55708.437028975575,-469.58459367544856
34.8,0.0056,42.071393279809975,-52854.12231264589,2170.071293713292
34.9,0.00565,42.19485136359639,-50752.171527984785,4113.94480282173
35.0,0.00565,42.13980158717581,-51689.42826479627,3247.174488684628
35.1,0.00565,41.92103591248286,-55414.05015649251,-197.33709529205225
35.2,0.0056,41.90582739538655,-55672.98463420081,-436.79839737631846
35.3,0.0056,41.74341735372636,-58438.11676678003,-2993.97868005943
35.4,0.0056,41.717159233804665,-58885.17761593929,-3407.4183038517367
35.5,0.0056,41.80201943494314,-57440.379827905446,-2071.2765793772414
35.6,0.0056,42.019635321484685,-53735.33379574737,1355.131348200026
35.7,0.0056,41.99759894895261,-54110.51676566142,1008.1640254602535
35.8,0.00552,41.934923591482075,-55177.60377020296,21.32733300316613
35.9,0.00552,41.881348162508594,-56089.75882328302,-822.2290703251492
36.0,0.00552,41.940502769063514,-55082.614796331036,109.17265807674266
36.1,0.00552,41.819409975222094,-57144.295046221465,-1797.4588631083025
36.2,0.00554,41.839730073077945,-56798.332721823244,-1477.5146463097772
36.3,0.00554,41.88775932601662,-55980.60477072536,-721.2839517586399
36.4,0.00554,41.95388123563241,-54854.838068881654,319.81942950037774
36.5,0.00552,41.906218238098226,-55666.33029355924,-430.6444966341369
36.6,0.00552,42.01553086151351,-53805.2147836294,1290.5057622322347
36.7,0.00552,41.98110982345164,-54391.25439921394,748.5392745598219
36.8,0.00552,42.082251728431125,-52669.250460601645,2341.039852250018
36.9,0.00552,42.044368266047215,-53314.24000718561,1744.5567650120938
37.0,0.00552,42.05153598714637,-53192.20509034151,1857.4140420571202
37.1,0.00554,41.9187098792039,-55453.65232206881,-233.96097874781117
37.2,0.00554,42.02714082785619,-53607.5478742182,1473.3071254399838
37.3,0.00554,42.017160268185556,-53777.473119999166,1316.1611131675309
37.4,0.00554,41.999247818557286,-54082.44373347855,1034.1258243656484
37.5,0.00554,41.81218520327362,-57267.301289314986,-1911.2144177812152
37.6,0.00554,41.87615839829368,-56178.117792004836,-903.9429999964777
37.7,0.00562,42.00922012619185,-53912.65898375248,1191.141906593577
37.8,0.00562,42.07437940904564,-52803.28160219977,2217.088526914711
37.9,0.00562,41.878807862211254,-56133.009018325014,-862.226633074577
38.0,0.00562,41.77431052386225,-57912.14130032016,-2507.5592152682366
38.1,0.0057,41.721233859531054,-58815.80457465991,-3343.2624643462477
38.2,0.0057,41.918197076989536,-55462.38309921848,-242.03515752451494
38.3,0.0057,41.90257215934778,-55728.40705560986,-488.0527738222154
38.4,0.00567,41.97284468072114,-54531.97360297036,618.4028629934182
38.5,0.00567,41.81560564398297,-57209.066155475215,-1857.3588590323925
38.6,0.00567,41.960458521923734,-54742.85567245213,423.3801862479886
38.7,0.00562,42.008101702481724,-53931.70084413921,1173.532089922228
38.8,0.00562,42.02890157633177,-53577.570034563425,1501.030480710906
38.9,0.00562,41.839193614781635,-56807.466258504544,-1485.9612950747833
39.0,0.00562,41.94423133872324,-55019.13357516215,167.8797719903523
39.1,0.0057,42.10667206803746,-52253.47896615637,2725.5432382437866
39.2,0.0057,42.205592671427226,-50569.29407086852,4283.068954964401
39.3,0.0057,42.1066943381895,-52253.09980294469,2725.8938864740776
39.4,0.00567,42.12905367797338,-51872.418114376254,3077.946396557032
39.5,0.00567,42.02107571651617,-53710.81017304235,1377.8106710801367
39.6,0.00567,42.01253302333812,-53856.25484606833,1243.304169310839
39.7,0.0057,41.869727800137355,-56287.60273155663,-1005.1941211902304
39.8,0.0057,41.99281394897295,-54191.98437113012,932.8231938495301
39.9,0.0057,42.054155619486124,-53147.604217857704,1898.6607045086566
40.0,0.0057,42.070023556109525,-52877.44271191524,2148.504705811967
40.1,0.00557,41.85979854721276,-56456.654448024696,-1161.532297949423
40.2,0.00557,41.94391997724446,-55024.43469830102,162.97731998562813
40.3,0.00557,41.78841220037117,-57672.05147311825,-2285.525351150194
40.4,0.0057,41.89309535494233,-55889.755554186646,-637.2670534364879
40.5,0.0057,41.897824954874174,-55809.23116904334,-562.7985072366428
40.6,0.0057,41.963253406485116,-54695.27102172165,467.3862318082247
40.7,0.00567,41.85561581138352,-56527.86813115224,-1227.3903537745355
40.8,0.00567,41.90602008027258,-55669.70405398321,-433.7645332982065
40.9,0.00567,41.803461916724665,-57415.82067698112,-2048.564400178613
41.0,0.00567,41.92310898001304,-55378.754890374024,-164.69621078355704
41.1,0.00567,41.86567817866815,-56356.55005978106,-1068.9562634046888
41.2,0.00567,41.877024473277416,-56163.37232588546,-890.3064671251923
41.3,0.00567,41.87030084431583,-56277.84629744035,-996.1714200116694
41.4,0.00567,42.02619885538862,-53623.58554228023,1458.4755707142176
41.5,0.00567,41.98215337649724,-54373.487258531386,764.9702368627768
41.6,0.00567,42.018844382832334,-53748.8000190187,1342.677852677647
41.7,0.00567,41.91303704029118,-55550.235938452184,-323.2810211919714
41.8,0.00567,41.90709103652404,-55651.47035665007,-416.90210175246466
41.9,0.00567,42.03491334523181,-53475.21592400968,1595.6870471281
42.0,0.00567,42.16837815330064,-51202.894424752914,3697.1185358273797
42.1,0.00567,41.94160164791555,-55063.90569932875,126.4747368444223
42.2,0.00567,42.141130310640015,-51666.80592009006,3268.0955192383844
42.3,0.00567,42.08892548442189,-52555.62560744339,2446.1195447158534
42.4,0.0057,42.08858003825335,-52561.50704365852,2440.6804220982594
42.5,0.0057,41.94814714104935,-54952.464601211715,229.53490363643505
42.6,0.0057,42.043867886046094,-53322.75928841636,1736.6781765969936
42.7,0.00567,42.068531399960754,-52902.847599886474,2125.0103932478232
42.8,0.00567,42.25671188838504,-49698.957557452144,5087.951783233322
42.9,0.00567,42.02134163405176,-53706.282761345734,1381.9975986363133
43.0,0.0057,42.19979098447754,-50668.07140534709,4191.720173064154
43.1,0.0057,42.179258716100684,-51017.646065037,3868.4352867644047
43.2,0.0057,42.185183792215824,-50916.76795315137,3961.726857040194
43.3,0.0057,42.028498546911386,-53584.431861512596,1494.6846976755187
43.4,0.00575,42.148205315714264,-51546.34955132753,3379.492962960503
43.5,0.00575,41.99193969816678,-54206.869035719545,919.057930933428
